forecast,pred_int_80_low,pred_int_80_high,pred_int_95_low,pred_int_95_high
1.9081747214639186,1.845307400226593,1.9733493482470514,1.8123475037664174,2.0100336807519197
2.2101935814028977,2.092450405716896,2.320497954130173,2.027900186136365,2.3974036263078453
2.0894632068562506,1.977727418243885,2.2033076117038726,1.9231408159136774,2.264983214005828
1.899931730760932,1.825770338624716,1.972340052574873,1.7833360435441137,2.013654718443751
2.0381841249161963,1.9301341145336626,2.1453861491680146,1.8728987496644258,2.2102108866721393
2.0700357534790035,1.9816974373459815,2.166080092847347,1.9350045912340283,2.2112244547009468
2.2070436628133057,2.085978920400143,2.3233945950269703,2.031732481583953,2.390662948727608
1.76046423399508,1.6605310908555984,1.856199684739113,1.6149718020632866,1.9164029109999539
1.8067764062032103,1.733612924993038,1.874686867505312,1.690048608481884,1.9135561245903372
1.9565238896641135,1.8917109103500844,2.022565454661846,1.8621736883446576,2.056893730342388
2.5691650169825553,2.3533094727993014,2.7765485305786135,2.2411273096054796,2.911016812682152
2.5650529671722655,2.3747211611270904,2.7597990901470184,2.2885345306396485,2.869514391243458
2.3604353044843673,2.208796100139618,2.5185588874816895,2.1293255128860475,2.592311594262719
