forecast,pred_int_80_low,pred_int_80_high,pred_int_95_low,pred_int_95_high
2.5700590551185605,2.3918817842006685,2.7619170525074006,2.3044000917375085,2.868768832623959
2.373890438809395,2.2262939267754556,2.5237540055513383,2.1581585691273215,2.607511290132999
2.403738633233905,2.2522244560122493,2.5627599625587463,2.180954940348864,2.65357676024735
2.3494156907892227,2.2077287713885307,2.4949279168844223,2.144659933030605,2.5768132108151915
2.2159831583282354,2.10796888923645,2.3314801580905917,2.0470849233567714,2.3880946934968232
2.081619704028666,1.99358057063818,2.1790490750074385,1.9603089047968387,2.2230021675229072
2.273916544428468,2.152042058348656,2.4059575686454773,2.0883560939878225,2.4798820849955083
2.420741849734187,2.2664890465140344,2.5782918968200685,2.18699892526865,2.655111606478691
2.2892568604815007,2.16200456315279,2.4163499001264572,2.0984686438441273,2.49839218133688
2.2789509921485185,2.1602923535704615,2.400736822068691,2.107302502989769,2.4599626770466565
2.295910581269264,2.1668416143655778,2.4248629579544065,2.105597649633884,2.484668650865555
2.1512573273164035,2.054600063443184,2.2504149932861326,2.0081927203089,2.30970128929615
2.3413199800759554,2.215612573325634,2.472647134900093,2.1469980808794498,2.5541435289084915
