mse,coverage_80,coverage_95
0.8825275473133346,0.35443037974683544,0.8607594936708861
0.04078551350004372,1.0,1.0
0.0057071327246733675,1.0,1.0
0.007034055855327744,1.0,1.0
0.019354214768456637,1.0,1.0
0.008847845764421948,1.0,1.0
0.004967529925796168,1.0,1.0
0.01012054742619267,1.0,1.0
0.009665686000912742,1.0,1.0
0.004776804101637726,1.0,1.0
0.004090909889072168,1.0,1.0
0.003863411229581723,1.0,1.0
0.004317938968498307,1.0,1.0
0.0056813991855540645,1.0,1.0
0.032737867807278234,0.7974683544303798,1.0
0.0037687795083294184,1.0,1.0
0.004045028384721362,1.0,1.0
0.00712129638520649,0.9873417721518988,1.0
0.0039935560786303025,1.0,1.0
0.01072176944872828,0.9746835443037974,1.0
0.003523646626062887,1.0,1.0
0.007629047963924768,0.9746835443037974,1.0
0.0051628036029178065,1.0,1.0
0.00487116769377309,0.9873417721518988,1.0
0.013852950349905132,0.8734177215189873,0.9873417721518988
0.012638760336130914,0.8734177215189873,0.9873417721518988
0.0038799361521678565,1.0,1.0
0.014957980364435184,0.8354430379746836,0.9873417721518988
0.003385864526902145,1.0,1.0
0.005146387820560877,0.9620253164556962,1.0
0.003975844040069524,0.9873417721518988,1.0
0.003490892189926027,1.0,1.0
0.003091832656864283,0.9746835443037974,1.0
0.009109386047761384,0.8227848101265823,0.9746835443037974
0.003407172290125782,0.9746835443037974,1.0
0.010232400968800128,0.759493670886076,0.9620253164556962
0.022048210852376286,0.4050632911392405,0.8354430379746836
0.004249478323630282,0.9367088607594937,1.0
0.0077725004986261914,0.7721518987341772,0.9620253164556962
0.0031673252952367824,0.9620253164556962,1.0
0.0032485598456747536,0.9620253164556962,1.0
0.0031230811280381406,0.9493670886075949,0.9873417721518988
0.006293147529619401,0.7721518987341772,0.9873417721518988
0.0034889183901567,0.9113924050632911,1.0
0.0042134290202341775,0.8987341772151899,0.9746835443037974
0.004035565175075344,0.8860759493670886,0.9873417721518988
0.003987510925013059,0.8354430379746836,1.0
0.00406380283312014,0.8987341772151899,0.9873417721518988
0.003782770295077108,0.8607594936708861,0.9746835443037974
0.006374267532034703,0.7341772151898734,0.9367088607594937
0.005686315509017613,0.7468354430379747,0.9240506329113924
0.002886081038151303,0.9113924050632911,0.9873417721518988
0.0030464770396189797,0.9240506329113924,0.9873417721518988
0.010378367373577169,0.4177215189873418,0.8607594936708861
0.003527933980129585,0.8734177215189873,0.9620253164556962
0.003546492230730311,0.7721518987341772,0.9746835443037974
0.006170103694334252,0.6708860759493671,0.9113924050632911
0.0031486448501350708,0.8734177215189873,0.9746835443037974
0.006953886808763938,0.5822784810126582,0.8734177215189873
0.0042513398139442235,0.7468354430379747,0.9240506329113924
0.004111790376116576,0.7721518987341772,0.9113924050632911
0.011027304553860707,0.43037974683544306,0.7088607594936709
0.005454480798164195,0.6329113924050633,0.8860759493670886
0.004518267391059356,0.6835443037974683,0.9113924050632911
0.005067704765466854,0.7215189873417721,0.8734177215189873
0.007135466847344605,0.4936708860759494,0.7468354430379747
0.0031237210433456295,0.7848101265822784,0.9746835443037974
0.00329196324693855,0.759493670886076,0.9620253164556962
0.005564978980441572,0.620253164556962,0.8481012658227848
0.009160404393338846,0.43037974683544306,0.6835443037974683
0.006530240963905337,0.5443037974683544,0.810126582278481
0.0030145129813425055,0.7341772151898734,0.9240506329113924
0.0067769899051434174,0.4810126582278481,0.7721518987341772
0.005541938695442433,0.5189873417721519,0.8227848101265823
