mse,coverage_80,coverage_95
0.4515587296020027,0.6733333333333333,0.9666666666666667
0.31618127896873605,0.47333333333333333,0.7733333333333333
0.032120773324670594,0.9133333333333333,0.9933333333333333
0.013683993958533064,0.96,1.0
0.019870158785286675,0.7866666666666666,0.9666666666666667
0.026857171492239585,0.6133333333333333,0.8
0.03887942115715306,0.46,0.6133333333333333
0.029086387910971158,0.48,0.6933333333333334
0.03238273357636487,0.43333333333333335,0.62
0.019336579686264982,0.5466666666666666,0.7733333333333333
0.015299946060447767,0.5933333333333334,0.7466666666666667
0.012201062519985414,0.68,0.8466666666666667
0.010622942229773748,0.7,0.8466666666666667
0.011365181723907962,0.6466666666666666,0.8533333333333334
0.01099314395562179,0.6333333333333333,0.8066666666666666
0.011163177205983189,0.62,0.82
0.010624226484557516,0.6733333333333333,0.8266666666666667
0.012712967002593537,0.68,0.82
0.013352959955295226,0.64,0.8733333333333333
0.010057979877251861,0.7466666666666667,0.9066666666666666
0.011170915342023075,0.72,0.8866666666666667
0.014378500527665065,0.6066666666666667,0.8266666666666667
0.019126334725901455,0.6066666666666667,0.8466666666666667
0.014418170339281495,0.6133333333333333,0.8266666666666667
0.030321953195410086,0.4066666666666667,0.6266666666666667
0.019242908212932914,0.5866666666666667,0.7533333333333333
0.01789711258394306,0.5666666666666667,0.7466666666666667
0.014664890278349635,0.6133333333333333,0.82
0.012168375089605537,0.68,0.8533333333333334
0.012640757377473324,0.66,0.82
0.025378425162580858,0.4533333333333333,0.6733333333333333
0.016070393391007264,0.5533333333333333,0.82
0.02008428995054184,0.5666666666666667,0.7
0.011753278729261508,0.68,0.88
0.018762306185350155,0.54,0.7133333333333334
0.01077707614541454,0.6733333333333333,0.86
0.010066597867316467,0.7466666666666667,0.9133333333333333
0.011074666655716091,0.7666666666666667,0.8866666666666667
0.012811218203831883,0.6666666666666666,0.9
0.016988725223596724,0.64,0.8066666666666666
0.02193338228126328,0.62,0.8
0.01411743781748393,0.6933333333333334,0.8466666666666667
0.016314397035023152,0.6333333333333333,0.8666666666666667
0.025992238622823002,0.4666666666666667,0.7133333333333334
0.021949698631854798,0.5866666666666667,0.7933333333333333
0.011075604844265972,0.7333333333333333,0.88
0.013918151062530606,0.7,0.8733333333333333
0.01671828939794855,0.6066666666666667,0.86
0.023537903587014863,0.56,0.7266666666666667
0.010744362360747748,0.7533333333333333,0.9266666666666666
0.013612513211336035,0.7266666666666667,0.88
0.011187813707987694,0.8,0.96
0.011236115904148285,0.8066666666666666,0.9266666666666666
0.025254856290467097,0.5333333333333333,0.7933333333333333
0.012873882105798021,0.76,0.9133333333333333
0.01688336792609752,0.64,0.8133333333333334
0.033041585061543886,0.46,0.6933333333333334
0.019725394525378352,0.66,0.8666666666666667
0.01858217384340857,0.6533333333333333,0.82
0.020553513617031657,0.6266666666666667,0.7933333333333333
0.02763211416170476,0.54,0.74
0.02234955775378976,0.5333333333333333,0.7733333333333333
0.022633603349559137,0.58,0.7466666666666667
0.0209673741945846,0.5266666666666666,0.78
0.012521334046131182,0.72,0.9
0.013103418917698131,0.74,0.9333333333333333
0.017371512396182044,0.66,0.8333333333333334
0.010970275391965389,0.84,0.9666666666666667
0.016327640236840253,0.6533333333333333,0.8866666666666667
0.013947524805663344,0.6933333333333334,0.8866666666666667
0.012753706264137828,0.76,0.92
0.011532187731080923,0.78,0.9266666666666666
0.017928974474296814,0.62,0.78
0.018270641909921722,0.6933333333333334,0.8866666666666667
0.01829278895934017,0.5666666666666667,0.74
0.014910531950599016,0.6933333333333334,0.8666666666666667
0.011546355918997274,0.7733333333333333,0.9266666666666666
0.012733448272381449,0.76,0.9
0.011498882185334323,0.7266666666666667,0.92
0.01232811314974778,0.7,0.9
0.014614918826998285,0.5933333333333334,0.8533333333333334
0.014416678462240574,0.7666666666666667,0.9133333333333333
0.012234007776846502,0.7933333333333333,0.94
0.02123898969417614,0.5733333333333334,0.7866666666666666
0.03167110052450633,0.5,0.7066666666666667
0.02709899437264498,0.5266666666666666,0.7266666666666667
0.02966701641433384,0.52,0.7133333333333334
0.02475029290300803,0.5466666666666666,0.7133333333333334
0.0160288699136016,0.64,0.8066666666666666
0.024386581672171184,0.52,0.6866666666666666
0.012731921363359336,0.6866666666666666,0.8533333333333334
0.018587369864150598,0.54,0.76
0.013181542665618065,0.6666666666666666,0.82
0.018848556672223033,0.5866666666666667,0.7733333333333333
0.02102886687571079,0.49333333333333335,0.7666666666666667
0.023020396123673865,0.5666666666666667,0.7933333333333333
0.013377126286906066,0.6466666666666666,0.8533333333333334
0.01883460737805059,0.6266666666666667,0.8066666666666666
0.013139655840370083,0.7133333333333334,0.86
0.012776244584303572,0.6666666666666666,0.84
0.0200783543161714,0.54,0.76
0.016122602638496863,0.72,0.9066666666666666
0.014571782636522474,0.6933333333333334,0.8866666666666667
0.016574084097371093,0.6133333333333333,0.8133333333333334
0.018268741906845982,0.54,0.7533333333333333
0.018960315829471486,0.5466666666666666,0.6866666666666666
0.026380164600461945,0.47333333333333333,0.6733333333333333
0.013292362131582575,0.7266666666666667,0.9066666666666666
0.020549333359606826,0.5533333333333333,0.7466666666666667
0.03373207506449748,0.4533333333333333,0.6733333333333333
0.019060029885322363,0.5866666666666667,0.7733333333333333
0.01985103438290068,0.5666666666666667,0.7866666666666666
