forecast,pred_int_80_low,pred_int_80_high,pred_int_95_low,pred_int_95_high
2.1237653557664156,1.7156239869050458,2.5319067246277855,1.4987988846974432,2.748731826835388
2.2458932302203776,1.8258892536399105,2.6658972068008446,1.6027621410815374,2.8890243193592178
2.4694012050509455,2.033492823377557,2.9053095867243335,1.8019164956135698,3.1368859144883205
2.3160565972667935,1.8936427228247994,2.738470471708787,1.6692353520274903,2.9628778425060966
2.41577299769938,1.9801811964215863,2.851364798977174,1.7487730519927582,3.082772943406002
2.3805880368968846,1.9529684617870586,2.8082076120067105,1.7257955625099632,3.035380511283806
2.3828938087314366,1.955020029470313,2.81076758799256,1.7277120842378415,3.0380755332250318
2.3024997764605284,1.880964976597379,2.724034576323678,1.657024614170081,2.9479749387509764
2.291781622558534,1.871854375435587,2.7117088696814817,1.6487680254015211,2.9347952197155474
2.2283091764441134,1.8130893631746254,2.643528989713601,1.5925038373752098,2.8641145155130165
2.3313790638813376,1.9061262532136625,2.756631874549013,1.6802106975464601,2.9825474302162154
2.2778702520841363,1.860696280593333,2.6950442235749392,1.6390726082388436,2.9166678959294288
2.157937973357439,1.7489005392393422,2.566975407475536,1.5315994023641033,2.784276544350775
