forecast,pred_int_80_low,pred_int_80_high,pred_int_95_low,pred_int_95_high
1.8490943831217288,1.4563039762336807,2.2418847900097774,1.247634072574405,2.4505546936690528
1.84042749240458,1.4463182454362518,2.2345367393729085,1.2369477079843274,2.443907276824833
1.8309962203094365,1.436790998645609,2.225201441973264,1.2273694746367008,2.434622965982172
1.7969075105071066,1.4023578766701392,2.1914571443440742,1.1927533836942503,2.4010616373199634
1.7680327655279635,1.3733902005943732,2.1626753304615542,1.163736337973403,2.3723291930825243
1.7552563062343003,1.3600625468788663,2.150450065589734,1.1501158622212921,2.360396750247308
1.7513803713533282,1.3562164179921692,2.1465443247144873,1.1462855677690538,2.3564751749376027
1.7690705742380022,1.3741282277508364,2.164012920725168,1.1643151061795298,2.373826042296475
1.7756409326454996,1.379593752774654,2.1716881125163456,1.169193688468267,2.3820881768227324
1.7773599554678798,1.3816678031462675,2.173052107789492,1.1714563472254114,2.383263563710348
1.782592537289262,1.3861073132340076,2.1790777613445163,1.1754745379546538,2.38971053662387
1.8004897481036186,1.4036016367288573,2.19737785947838,1.1927548275610154,2.408224668646222
1.820033343679309,1.4225561135379186,2.2175105738206993,1.2113963350253047,2.4286703523333135
