forecast,pred_int_80_low,pred_int_80_high,pred_int_95_low,pred_int_95_high
1.7386128227818014,1.3480071822652666,2.129218463298336,1.1404979357408578,2.3367277098227452
1.757283093237281,1.3667701114706787,2.147796075003883,1.1593100899071713,2.3552560965673908
1.678818142580986,1.2887718658984175,2.068864419263554,1.081559781410803,2.2760765037511694
1.7021725358492137,1.3124803450812488,2.0918647266171786,1.1054563687357675,2.29888870296266
1.7012133186742664,1.3114360511089247,2.090990586239608,1.1043668777148372,2.2980597596336954
1.678838009236455,1.2893514278379672,2.068324590634943,1.0824366814700204,2.2752393370028896
1.8493953025195002,1.4563384801757109,2.2424521248632896,1.247527043305573,2.4512635617334277
2.3040697999864816,1.8770454009192794,2.7310941990536843,1.650188688914828,2.9579509110581355
2.425828736590445,1.9902039300894994,2.861453543091391,1.7587782516358719,3.0928792215450183
2.3060126570081714,1.8850479089278065,2.726977405088536,1.6614103865101126,2.95061492750623
2.4940648588821297,2.051938400988792,2.9361913167754667,1.817058720232957,3.171070997531302
2.5340387976759673,2.083905002115116,2.9841725932368184,1.844771423223414,3.2233061721285203
2.3506727357190846,1.9213159776194686,2.780029493818701,1.693220199879048,3.0081252715591216
