mse,coverage_80,coverage_95
1.2056210613211862,0.6582278481012658,1.0
1.5018976689960821,0.012658227848101266,0.43037974683544306
0.752983007755605,0.0,0.0379746835443038
0.2487666342324266,0.02531645569620253,0.16455696202531644
0.2973177058563213,0.0,0.0
0.12286852029117495,0.0,0.0759493670886076
0.04293527456833044,0.21518987341772153,0.5443037974683544
0.015883894890678638,0.6582278481012658,0.8607594936708861
0.03194444823545022,0.16455696202531644,0.46835443037974683
0.012383188948614557,0.5949367088607594,0.810126582278481
0.013740389506977858,0.5189873417721519,0.759493670886076
0.03078151043837274,0.20253164556962025,0.3291139240506329
0.012886335895088467,0.43037974683544306,0.7468354430379747
0.02572937057234109,0.22784810126582278,0.3924050632911392
0.00515305724053337,0.7341772151898734,0.9367088607594937
0.004105311754421303,0.7721518987341772,0.9240506329113924
0.004277382183283504,0.7721518987341772,0.9367088607594937
0.007019800023116715,0.6075949367088608,0.8227848101265823
0.013723459959045703,0.35443037974683544,0.620253164556962
0.003360265299322624,0.7974683544303798,0.9367088607594937
0.010087096410427203,0.45569620253164556,0.7341772151898734
0.012091129310837721,0.43037974683544306,0.6455696202531646
0.028941444197807212,0.16455696202531644,0.34177215189873417
0.009460895668318814,0.5063291139240507,0.7215189873417721
0.007925863579891619,0.5443037974683544,0.7468354430379747
0.0034285822400306355,0.8227848101265823,0.9113924050632911
0.0036078892240263474,0.7848101265822784,0.8987341772151899
0.004825020101792396,0.6835443037974683,0.8481012658227848
0.004736811811662776,0.6582278481012658,0.8987341772151899
0.003946230486257337,0.7341772151898734,0.8607594936708861
0.005098001311082109,0.6329113924050633,0.8354430379746836
0.004512092153855233,0.7088607594936709,0.8607594936708861
0.0041568995859729155,0.7721518987341772,0.9113924050632911
0.004806192887343971,0.6582278481012658,0.8354430379746836
0.003779399445561236,0.7341772151898734,0.8860759493670886
0.006005367760115842,0.5569620253164557,0.7974683544303798
0.00427065942261039,0.6708860759493671,0.8734177215189873
0.00423286443948599,0.7215189873417721,0.9240506329113924
0.0037061051907754288,0.759493670886076,0.8860759493670886
0.0038432396002213696,0.7088607594936709,0.8354430379746836
0.003496383497806333,0.7468354430379747,0.8860759493670886
0.005476742492405648,0.6075949367088608,0.7215189873417721
0.0036912163610639437,0.6962025316455697,0.8987341772151899
0.010318902587492202,0.379746835443038,0.5822784810126582
0.0068579648014743125,0.4810126582278481,0.6455696202531646
0.008831038692552206,0.43037974683544306,0.6835443037974683
0.004429016858476534,0.6835443037974683,0.8734177215189873
0.004674632592481469,0.6329113924050633,0.8227848101265823
0.003923568020504692,0.6962025316455697,0.8734177215189873
0.0038206991657131362,0.7088607594936709,0.8607594936708861
0.0037053466880582085,0.6962025316455697,0.8481012658227848
0.004116515080233257,0.7215189873417721,0.8734177215189873
0.003593009855666918,0.6962025316455697,0.8481012658227848
0.004335879005711411,0.6708860759493671,0.8227848101265823
0.007638665869059344,0.4177215189873418,0.7215189873417721
0.003655998092102002,0.6962025316455697,0.8734177215189873
0.003865286017656362,0.6708860759493671,0.8354430379746836
0.0040823392542903006,0.6835443037974683,0.8354430379746836
0.003976364092569559,0.7088607594936709,0.8734177215189873
0.0034698935286571232,0.7088607594936709,0.8860759493670886
0.007228581730503782,0.46835443037974683,0.6329113924050633
0.0045741176540329675,0.569620253164557,0.810126582278481
0.004843049459262758,0.6582278481012658,0.8481012658227848
0.007675903820409393,0.5189873417721519,0.6962025316455697
0.003431272694439671,0.6455696202531646,0.8734177215189873
0.003609651942083293,0.6708860759493671,0.8734177215189873
0.008079133212455432,0.5063291139240507,0.6075949367088608
0.003814389589339528,0.6582278481012658,0.8481012658227848
0.003908044540488604,0.7215189873417721,0.8734177215189873
0.00504940962440517,0.5443037974683544,0.759493670886076
0.00552214045882463,0.6455696202531646,0.8354430379746836
0.003626100947850513,0.6835443037974683,0.8481012658227848
0.0040319757206971505,0.6455696202531646,0.8227848101265823
0.0076675438262250204,0.4050632911392405,0.6708860759493671
0.006104574208426433,0.5189873417721519,0.759493670886076
0.0035946771069601618,0.6835443037974683,0.8354430379746836
0.009386443037105846,0.379746835443038,0.620253164556962
0.005135282082165362,0.5063291139240507,0.7848101265822784
0.005539266610819772,0.5189873417721519,0.7215189873417721
0.0043180729673538195,0.569620253164557,0.810126582278481
0.0034626199009972214,0.6582278481012658,0.8354430379746836
0.0077700097715986075,0.45569620253164556,0.6582278481012658
0.004521127641422894,0.5569620253164557,0.8227848101265823
0.0037632191814188022,0.6582278481012658,0.8860759493670886
0.005220051352683547,0.620253164556962,0.8354430379746836
0.007374964747676466,0.4430379746835443,0.620253164556962
0.01596662755377994,0.27848101265822783,0.4177215189873418
0.004001804372572732,0.6582278481012658,0.8481012658227848
0.004108670029610551,0.6962025316455697,0.8227848101265823
0.0039898811195585564,0.5822784810126582,0.7974683544303798
0.018732178968761348,0.21518987341772153,0.3924050632911392
0.008097847287178082,0.43037974683544306,0.6075949367088608
0.00776973770597186,0.4810126582278481,0.7088607594936709
0.003873324476715384,0.7088607594936709,0.8734177215189873
0.004948598842580313,0.5949367088607594,0.7848101265822784
0.004696948165577167,0.5316455696202531,0.759493670886076
0.004011582812319882,0.620253164556962,0.810126582278481
0.006668247196501414,0.46835443037974683,0.6455696202531646
0.003916634717573958,0.6582278481012658,0.810126582278481
0.004536584972879661,0.6329113924050633,0.7974683544303798
0.004289516217337875,0.6329113924050633,0.8481012658227848
0.0038931769695808366,0.6708860759493671,0.8734177215189873
0.0035096354560589316,0.6708860759493671,0.8227848101265823
0.00696959709536914,0.43037974683544306,0.6075949367088608
0.010408350341415575,0.31645569620253167,0.569620253164557
0.004588042378514625,0.5822784810126582,0.7341772151898734
0.004881983226394554,0.5822784810126582,0.7468354430379747
0.00599286008705704,0.5569620253164557,0.7088607594936709
0.0068447302832876445,0.43037974683544306,0.6708860759493671
0.004748497485703625,0.5822784810126582,0.7468354430379747
0.0041081219008605955,0.6075949367088608,0.810126582278481
0.007104866797411973,0.5063291139240507,0.6962025316455697
0.010622505046551671,0.3291139240506329,0.5569620253164557
0.007240131377811722,0.4810126582278481,0.7341772151898734
0.004365411169852626,0.5822784810126582,0.7341772151898734
0.00487757873088172,0.569620253164557,0.6962025316455697
0.0044805856900261695,0.6329113924050633,0.8354430379746836
0.014570899071126213,0.22784810126582278,0.3924050632911392
0.0035257557753998726,0.6835443037974683,0.8227848101265823
0.006180760875934587,0.46835443037974683,0.6962025316455697
0.0037356646661357434,0.6455696202531646,0.8354430379746836
0.005619511393276585,0.569620253164557,0.7974683544303798
0.005067426368218788,0.5822784810126582,0.7215189873417721
0.007693381798548543,0.46835443037974683,0.6708860759493671
0.003772401144934519,0.6075949367088608,0.8481012658227848
0.0037909230157365274,0.5949367088607594,0.8227848101265823
0.015053241031773853,0.27848101265822783,0.35443037974683544
0.00427717940201863,0.6455696202531646,0.7721518987341772
0.0041676323160974825,0.5569620253164557,0.7848101265822784
0.005647948533006642,0.569620253164557,0.759493670886076
0.006878008056883401,0.4430379746835443,0.620253164556962
0.004736731329524842,0.620253164556962,0.7721518987341772
0.01952962608650343,0.13924050632911392,0.3037974683544304
0.007508885561672235,0.46835443037974683,0.6708860759493671
0.003370227878486312,0.6582278481012658,0.8607594936708861
0.0054017268352344276,0.569620253164557,0.7468354430379747
0.00904210193295657,0.379746835443038,0.5443037974683544
0.006743651582986929,0.5189873417721519,0.6582278481012658
0.003490084472911906,0.6455696202531646,0.8354430379746836
0.0044011162014946864,0.620253164556962,0.810126582278481
0.0033054086033351055,0.620253164556962,0.8860759493670886
0.0037754619946943077,0.620253164556962,0.8227848101265823
0.003890442241143575,0.620253164556962,0.7974683544303798
0.0035208668410162667,0.6455696202531646,0.8354430379746836
0.007460911371574659,0.46835443037974683,0.6455696202531646
0.0033604626030538684,0.6075949367088608,0.8607594936708861
0.004891584637415179,0.5443037974683544,0.7721518987341772
0.003576452378103445,0.6835443037974683,0.8481012658227848
0.0033629482993906804,0.6582278481012658,0.8734177215189873
0.00470748967703914,0.6075949367088608,0.8354430379746836
0.007332924621029548,0.46835443037974683,0.6962025316455697
0.005508480922436155,0.6075949367088608,0.7848101265822784
0.004676275286463985,0.5569620253164557,0.810126582278481
0.004798385422045248,0.5949367088607594,0.7468354430379747
0.003698767048946359,0.6582278481012658,0.8481012658227848
0.005652499998915884,0.569620253164557,0.6962025316455697
0.0031272919769386766,0.6582278481012658,0.8227848101265823
0.0035096448796353825,0.6835443037974683,0.8607594936708861
0.003542016520709169,0.6329113924050633,0.8227848101265823
0.0060203325464883144,0.5063291139240507,0.6708860759493671
0.003326858508806194,0.6455696202531646,0.8227848101265823
0.00324908201619145,0.6582278481012658,0.8734177215189873
0.035741523389617724,0.10126582278481013,0.20253164556962025
0.007469822353390572,0.43037974683544306,0.6962025316455697
0.004924433835470179,0.569620253164557,0.7088607594936709
0.009083121734316763,0.35443037974683544,0.5443037974683544
0.00332212333962487,0.6835443037974683,0.8987341772151899
0.0030769125717171023,0.6582278481012658,0.8987341772151899
0.003170913209972666,0.6329113924050633,0.8734177215189873
0.00393707985513419,0.5822784810126582,0.8354430379746836
0.004702145368408166,0.5443037974683544,0.6962025316455697
0.009119072239036161,0.3924050632911392,0.620253164556962
0.00332802756906359,0.6455696202531646,0.8354430379746836
0.003749045860145485,0.6075949367088608,0.8227848101265823
0.0036268801272010495,0.6582278481012658,0.8354430379746836
0.007235949325223269,0.4430379746835443,0.6075949367088608
0.0031390459974789805,0.6455696202531646,0.8734177215189873
0.006022548608891184,0.5443037974683544,0.6835443037974683
0.005140614443477152,0.6075949367088608,0.8227848101265823
0.013643864528892465,0.20253164556962025,0.45569620253164556
0.006532668224916344,0.4936708860759494,0.620253164556962
0.003491762074001797,0.620253164556962,0.8227848101265823
0.003982671500830847,0.6455696202531646,0.8481012658227848
0.023319339480907884,0.13924050632911392,0.25316455696202533
0.0031483754581374582,0.6962025316455697,0.8860759493670886
0.0032419297787327005,0.6962025316455697,0.8481012658227848
0.003139322504902805,0.6075949367088608,0.8607594936708861
0.0037712845460556614,0.6075949367088608,0.7721518987341772
0.00391033865401096,0.6075949367088608,0.7974683544303798
0.003470506171198097,0.6835443037974683,0.8860759493670886
0.006402167418675094,0.5443037974683544,0.6962025316455697
0.009648716987875665,0.4050632911392405,0.6075949367088608
0.0059271981811598,0.5063291139240507,0.7341772151898734
0.004403184198821634,0.569620253164557,0.810126582278481
0.003331294711952654,0.6582278481012658,0.8607594936708861
0.0033736146934836703,0.6582278481012658,0.8607594936708861
0.00324296489339341,0.6835443037974683,0.8354430379746836
0.004327463810997504,0.6075949367088608,0.7848101265822784
