forecast,pred_int_80_low,pred_int_80_high,pred_int_95_low,pred_int_95_high
1.6490257475842538,1.548092149734497,1.7429049542546273,1.5019382239542902,1.7887542563602328
1.9091765715759996,1.7837588787078857,2.0254985387325286,1.7256237673610448,2.09030273963511
2.0099068729263547,1.9142949141860008,2.111045954823494,1.866242737688124,2.1649025051891804
1.9888520930469038,1.86580584064126,2.1140969863533976,1.7869534805715084,2.162211275368929
1.9945584061631563,1.9097056596577167,2.084643478035927,1.8731981047093866,2.134441114991904
2.0502888731479647,1.960145699083805,2.1452076621055602,1.9131702705174687,2.204021709218621
2.2158216741186383,2.0665454373955727,2.3737064074277883,2.0000623383373024,2.4639008773714304
2.159852790708244,2.041930444777012,2.288715293288231,1.989132008165121,2.3451440051198005
2.0658129394575955,1.9437046737968922,2.18563631105423,1.8833177714049816,2.262510984003544
1.9822261197650433,1.8932087529599668,2.077145004928112,1.8355163360536098,2.1368926253318787
2.2224022811126707,2.1044095908999445,2.3392693091630936,2.0561728173345326,2.412048158019781
2.3556232389819622,2.226372096538544,2.4891616604924205,2.1575791846215724,2.5621976111531257
2.3115796816664935,2.1908353945016863,2.4430138665437697,2.1191408004760746,2.5103762515187262
