forecast,pred_int_80_low,pred_int_80_high,pred_int_95_low,pred_int_95_high
2.216398815763891,2.094851712346077,2.339182138442993,2.0426746346652505,2.40365400801599
1.9595322281002998,1.8699077479839326,2.0528192370533946,1.8326101253032685,2.104796829193831
1.898913450410068,1.8094325089156629,1.9922333560585976,1.7542469725981356,2.0489548975229264
2.1838871216765043,2.005110379755497,2.374081135630608,1.9332968764975667,2.473541637390852
1.9774902237066627,1.8732640009522439,2.081759296536446,1.8091721993237733,2.1371720943450927
1.822668725039661,1.7511453135013582,1.8979588587582112,1.6991791612505913,1.9505166141167283
1.9113538919246198,1.7844398027956485,2.0263456876277925,1.6860375133603813,2.0727028355002406
2.1497644725209475,2.009752023458481,2.2943370048999787,1.942195772908628,2.372559002265334
1.955538350040913,1.7939131241738797,2.1129614576101305,1.6612722137719393,2.191495998844504
1.927651650251746,1.8280143650770186,2.032206470966339,1.7709274962842465,2.079158777549863
2.345414177856743,2.1978589234948154,2.5013265045881274,2.123704029396176,2.584270323455334
2.446865365009308,2.278370985686779,2.622925851464272,2.203038180053234,2.728729834005237
2.4266889279174806,2.263321103930474,2.5911434046626094,2.170424828886986,2.682370500668884
