forecast,pred_int_80_low,pred_int_80_high,pred_int_95_low,pred_int_95_high
1.8544133624708654,1.7716152077019216,1.9380670894086363,1.7278879304975272,1.9822173946946857
1.99989984442085,1.8666963890194894,2.1372735156416898,1.8060128127187494,2.2111072000563143
2.2488126096299292,2.075276692390442,2.424411547005177,1.9754679175242784,2.512829820588231
2.109014913713634,1.7821486874818804,2.390994530916214,1.5496935315132143,2.5208126358687877
2.364897999304831,2.05467808675766,2.6503879740834235,1.8692331127375363,2.769026183530688
2.3484972412467,2.140886763393879,2.5346677504181865,2.051904845714569,2.6431205405592917
2.306820965422094,2.1351757068634036,2.4837796852588654,2.049440507039428,2.6121303018927575
2.176368402836621,2.017506928086281,2.3284968083500863,1.9512730916067957,2.4258713580369946
2.1428661704969407,2.006883151471615,2.278664187073708,1.9378135080039502,2.3690657522529364
2.1998607293498518,2.0795703291296963,2.331588699042797,2.0088615989983087,2.3926624285280704
2.5103571074181796,2.33315041577816,2.6916111292839053,2.265766747877002,2.7939263679236177
2.686963744457364,2.4938272879719734,2.9083814924359324,2.392297644749284,3.010006003379822
2.644692868961096,2.456664769768715,2.838179660379887,2.360253764644265,2.953649344265461
