mse,coverage_80,coverage_95
0.14888023743034165,1.0,1.0
0.024976030951802716,1.0,1.0
0.0053146950879372915,1.0,1.0
0.004177392765453266,1.0,1.0
0.024390918825678416,0.5266666666666666,0.7133333333333334
0.01923243073092348,0.3933333333333333,0.66
0.01021143734064631,0.46,0.78
0.0049751995133020845,0.6666666666666666,0.86
0.0022983532386663358,0.78,0.9133333333333333
0.0031181797715479115,0.7,0.88
0.0020487589309536964,0.78,0.92
0.0018295340743121602,0.7466666666666667,0.8666666666666667
0.0022171259686355554,0.7333333333333333,0.8866666666666667
0.002147228948703775,0.72,0.8866666666666667
0.0030327847957408666,0.58,0.8133333333333334
0.0027591488066753384,0.6533333333333333,0.88
0.0020483486010908878,0.7466666666666667,0.8733333333333333
0.0017873633786746543,0.7666666666666667,0.94
0.0016940876654687013,0.82,0.9533333333333334
0.0018858986972525341,0.78,0.9133333333333333
0.0016956064927607561,0.82,0.9533333333333334
0.0017020544757967097,0.8066666666666666,0.9466666666666667
0.0019901427259277358,0.78,0.9133333333333333
0.0017335561177171455,0.8133333333333334,0.9133333333333333
0.002234969747296984,0.7733333333333333,0.9066666666666666
0.002368040702755312,0.72,0.9066666666666666
0.002587424662199176,0.7,0.8933333333333333
0.0022891373031124593,0.7,0.8666666666666667
0.0018527514154168942,0.76,0.9133333333333333
0.002246380712564472,0.7266666666666667,0.8866666666666667
0.0022273698924653498,0.76,0.92
0.0019874184944068634,0.7533333333333333,0.94
0.0017353782302940602,0.8266666666666667,0.9533333333333334
0.0017367117265736024,0.7933333333333333,0.92
0.0017496595127267133,0.7733333333333333,0.9333333333333333
0.0018018998929735938,0.8,0.9333333333333333
0.001718490401228583,0.8533333333333334,0.96
0.001733796876506426,0.8,0.94
0.0016742132873285261,0.82,0.96
0.0020035471476094985,0.7866666666666666,0.9333333333333333
0.0024610455629830736,0.76,0.9133333333333333
0.002313392311085247,0.7666666666666667,0.8933333333333333
0.0027273012441078642,0.7466666666666667,0.8866666666666667
0.0020532485664841887,0.7733333333333333,0.9333333333333333
0.001841475018277019,0.8333333333333334,0.94
0.0017993117838321989,0.8,0.94
0.0018856516111412857,0.78,0.92
0.0019980133324770124,0.7666666666666667,0.9266666666666666
0.002040379264430703,0.78,0.9066666666666666
0.0016996126400381454,0.8066666666666666,0.96
0.0017049676764381435,0.8,0.9466666666666667
0.0016202674480318316,0.82,0.94
0.0019955019892591787,0.82,0.92
0.0018958328946104348,0.7933333333333333,0.9333333333333333
0.0018233951566064758,0.78,0.9333333333333333
0.001825252646251518,0.7933333333333333,0.9333333333333333
0.0019304880666419695,0.76,0.9266666666666666
0.001953960850287585,0.8066666666666666,0.94
0.0018433072901675703,0.8133333333333334,0.9266666666666666
0.0017632170569568666,0.8533333333333334,0.94
