forecast,pred_int_80_low,pred_int_80_high,pred_int_95_low,pred_int_95_high
2.445061387797594,2.2733374454975133,2.61324603754282,2.2005587430894376,2.7098040517270565
2.531291119012833,2.3515818072557453,2.7096929817199706,2.2555972689390185,2.804400983810425
2.4954256301534175,2.3250878676772118,2.6701099946498874,2.23694633127749,2.7716930296570066
2.507589846435189,2.3275551663041116,2.6839323328733444,2.217967283949256,2.7799368698745965
2.595952465940714,2.4029718531966213,2.787250195324421,2.312256152927876,2.9078422968089583
2.500350092149377,2.330224834382534,2.6713032579421996,2.23841503624618,2.775769719675183
2.456034044998288,2.3017715588212013,2.622185328423977,2.214849302873015,2.707850114628673
2.424138793449402,2.2840277435779575,2.5779772350788117,2.1950102670490743,2.6504036919623615
2.387862741200328,2.251561595797539,2.528912545263767,2.182280291840434,2.6130247734040024
2.4352168226796387,2.3008701563477514,2.581953236043453,2.2238051002025605,2.658208583444357
2.2978086523902417,2.1786050878763197,2.409630612492561,2.124616835147142,2.4820302101373675
2.237290092470646,2.1362848861217496,2.334387715041638,2.093709480762482,2.3921978991627695
2.23087877962172,2.138534877538681,2.3285267063975335,2.08325981746614,2.378500537931919
