forecast,pred_int_80_low,pred_int_80_high,pred_int_95_low,pred_int_95_high
2.450155888348222,2.306086216568947,2.591897108078003,2.2428986196517946,2.6689788537323476
2.2955592557799815,2.134709932684898,2.4542553634047506,2.0665697253346442,2.5334127618521456
2.224533726377189,2.0890652573108675,2.3694284068942073,2.0252760325968264,2.4613291045576333
2.1744434669569133,2.0424910387992856,2.309605928719044,1.9808351310193537,2.4041107530742885
2.17082482465744,2.0405857874155044,2.311807400584221,1.9957254035025835,2.408773848682642
2.156245589762926,2.0341999745368957,2.2859253683686256,1.9768310964107514,2.376075968503952
2.1256918692919613,2.013975263476372,2.2535842764377594,1.967040875725448,2.3366241655945776
2.1039922029486298,1.9998166454434394,2.216376043736935,1.9548927943632006,2.3055755192786456
2.1197491775262356,2.013891325891018,2.2252512126564983,1.9751276765614747,2.306220101580024
2.0806272609868643,1.984807898849249,2.182844820261002,1.9471134018376468,2.2568629341721533
2.078205370104015,1.9836973508596423,2.181867591202259,1.9457728013843298,2.244887848049402
2.0549067278510336,1.9599623228907586,2.1539500471949578,1.9284087259843947,2.2183058956712483
2.0820129694151883,1.9905459751486783,2.1760299918055535,1.954705476731062,2.2400887467414137
