forecast,pred_int_80_low,pred_int_80_high,pred_int_95_low,pred_int_95_high
2.010126922555566,1.9586281985640526,2.0645205487608913,1.9326129178255795,2.0876371861994265
2.2039912810271978,2.1193211125135423,2.2947880440950392,2.080776401042938,2.3375837419629093
2.285400610659719,2.18184423828125,2.3950469217300414,2.132267699301243,2.4495595421642067
2.289076083075404,2.185831448197365,2.3973925666213036,2.1181301079094412,2.4589591548293828
2.2030051740282772,2.110666619122029,2.2972201725244523,2.059207936659455,2.349261131852865
2.2439080093890427,2.1500073801875117,2.3407176183462144,2.1053250242769717,2.3848495246171955
2.2204660869395734,2.1303748171925547,2.308668308377266,2.0875109334141015,2.364276440471411
2.1927780798405405,2.1085105463266376,2.277871021389961,2.073573489397764,2.324575756594539
2.1732629473412035,2.096893003225327,2.249228905975819,2.0603351966887713,2.2897874689251188
1.973392645328641,1.9296375467181206,2.016564148247242,1.90999841465801,2.0488260987848044
2.5168722337454557,2.355035707652569,2.686221234560013,2.2830498752146964,2.7844713272750377
2.580855989643336,2.354018520653248,2.801496705055237,2.2322357891350983,2.9357762486934664
2.4678234795671705,2.226200323581696,2.7136989708542822,2.0702536401748657,2.8346191538423304
