forecast,pred_int_80_low,pred_int_80_high,pred_int_95_low,pred_int_95_high
2.3471949852645397,2.2008746834397317,2.4990006753206258,2.128948672443628,2.5699285066574813
2.1352740284624696,2.0538383954763413,2.222961195707321,2.0081192847788336,2.2709602944403886
2.404169615953565,2.2526534715890882,2.5521902705430985,2.18288130286336,2.653444883272052
2.32383276555717,2.1922379891872406,2.4614382622838016,2.120363846346736,2.530616201683879
2.4144312237983945,2.2738313941359523,2.5560607045888903,2.1987221423089505,2.6303150372952224
2.5486726139682534,2.3744169422984123,2.727755908489227,2.2902287580221894,2.823505929067731
2.242998746905923,2.1114430896639824,2.371585133075714,2.0411726408004762,2.447067752823233
2.113214195301831,2.0254724370837214,2.201734697282314,1.9869059836268428,2.2496813955754043
2.055384101717174,1.9656088124811648,2.1504710815548895,1.9123750967979432,2.1985383915454153
2.1825689222845432,2.0677751438617706,2.2937312709093094,1.9961897047460078,2.365107834875584
2.5153606971764564,2.3274153191447255,2.704068296074867,2.2242791177481416,2.812677400395274
2.537904343548715,2.255688945770264,2.8228933542370798,2.130451133817434,2.974798365741968
2.611283149279952,2.4097286204099655,2.81526414757967,2.313383046835661,2.9175123183876273
