forecast,pred_int_80_low,pred_int_80_high,pred_int_95_low,pred_int_95_high
2.1403672907337543,2.0395679695606233,2.2428955217003823,1.9866646137833597,2.292805191844702
2.131934801891446,2.0372995030879975,2.2320193690657613,1.9871898094862699,2.2903709201961755
2.080399729410708,1.9631613294780255,2.205163814067841,1.8964089255034924,2.2765640858113767
2.0052665307572486,1.914096391826868,2.1077302906513213,1.8762311610803009,2.1718666774332522
2.051261057896912,1.9474317740798,2.1682844373583796,1.899572854831815,2.2308469211906194
2.0377688387277724,1.9451622430384161,2.136495513021946,1.9067875527739526,2.210656504452228
2.077627216386199,1.9759717472195626,2.1838738583326345,1.9405851972550154,2.2606640811264516
2.1025860480409864,2.011917423903942,2.1994275233149527,1.9693396063670519,2.2839790522307157
2.041131067588031,1.9518236834704878,2.13358252620697,1.9144580016136168,2.1967407770752905
2.0529830196613075,1.961464254796505,2.1516228548288345,1.9283813034817578,2.201805646002293
2.0489566247716544,1.962949254989624,2.146520765423775,1.9269015486836434,2.205066983371973
2.040825927259624,1.9565309643149378,2.138235187351704,1.9238973736688494,2.193425183311105
2.062340011893809,1.9777205745875837,2.1533834149837494,1.945305883780122,2.2268515298664573
