forecast,pred_int_80_low,pred_int_80_high,pred_int_95_low,pred_int_95_high
1.6893679879370331,1.6377904996573924,1.7350451980531216,1.6100243314132094,1.7574907657057046
1.7055269805714488,1.6498103596270084,1.757763883918524,1.6184343063160778,1.7910395165458322
1.666814030737579,1.61186660566926,1.72341263833642,1.5804305548965931,1.7528843034654857
1.7074550857117774,1.6624240518212319,1.7530369620621202,1.6352963755875827,1.7742237841784956
1.7416485378709436,1.701615007221699,1.7828229819536208,1.6747351361215115,1.8083694482967259
1.7473052639940383,1.7038875235617161,1.787738264888525,1.6776997080519798,1.8129410473182797
1.9655908648094538,1.9156023792326453,2.0152335724830626,1.8950354867652057,2.0350761850327257
2.3877433636140823,2.262917311310768,2.5208955314159396,2.1991519971489906,2.583364535972476
2.33797415368557,2.200808544993401,2.4753559272885326,2.1261807063668963,2.5459992343187334
2.137895226049423,2.0558234050273896,2.2207101002931595,2.01172943739593,2.2786130455285307
2.596824150160551,2.4220808286070823,2.768340288639069,2.339713403314352,2.871854854106903
2.579705557613373,2.391795097887516,2.775297870695591,2.2881999011933805,2.8868122479319576
2.4577144679093363,2.2807414592504505,2.6264145165085795,2.1918873912096024,2.731289336115122
