forecast,pred_int_80_low,pred_int_80_high,pred_int_95_low,pred_int_95_high
2.2538182466834784,2.141689301788807,2.3702034467458724,2.091790446311235,2.430257156014443
2.4937652980768683,2.3195277884006504,2.667162367105484,2.2460769600868224,2.7742578320801257
2.298825263733864,2.1412851148843766,2.4663847106099133,2.0448450453430413,2.5579374379217623
2.4190846559387444,2.253865457773209,2.587291355550289,2.1611946065723897,2.674249657571316
2.1608143566936255,2.0632910225391385,2.2640437489748,2.0213939784169197,2.3211164263337847
2.310689381349683,2.1611552513241765,2.4647101608514785,2.0765182471126318,2.530959085762501
2.0486525639384987,1.9630411796569824,2.1322435578107837,1.9184817307442428,2.1848381435871125
2.1799127274221184,2.066129872560501,2.285819046676159,2.001780994474888,2.3588772490769627
2.4931356744873523,2.2923833804130553,2.7015741297602656,2.1738433703929188,2.82490222646296
2.388707655515075,2.234964371800423,2.541572588443756,2.1383173224925995,2.6296732994765044
2.027751217481494,1.9418920962214472,2.122312381744385,1.9009228969961403,2.1745181126594546
1.8116014570224286,1.7148337518572807,1.8907093426585198,1.6621082494705914,1.9272044931277632
1.9576034314408897,1.8589942453205586,2.0697363386154173,1.8085077183172105,2.1456330784261226
