mse,coverage_80,coverage_95
1.6045814472462994,0.0379746835443038,0.46835443037974683
0.4781597557287749,0.7341772151898734,1.0
0.06562435603019215,1.0,1.0
0.20230970140938673,0.9873417721518988,1.0
0.6175843550024844,0.5822784810126582,0.9493670886075949
0.445575924205351,0.6708860759493671,1.0
0.04884975307813521,1.0,1.0
0.055127628265771125,0.9873417721518988,1.0
0.0455578018626593,1.0,1.0
0.04912045158181089,1.0,1.0
0.055109507028477,1.0,1.0
0.040297566975979776,1.0,1.0
0.029427431676914913,1.0,1.0
0.027618083142085446,1.0,1.0
0.04890244552528167,1.0,1.0
0.02861525071732023,1.0,1.0
0.027960772977195764,1.0,1.0
0.019819707768888837,1.0,1.0
0.026759855151843967,1.0,1.0
0.019908982943892015,1.0,1.0
0.009060927376659285,1.0,1.0
0.009818202608274972,1.0,1.0
0.006077582422451106,1.0,1.0
0.013257550888258342,1.0,1.0
0.009199490155233837,1.0,1.0
0.008272978140798477,1.0,1.0
0.007354600556554164,1.0,1.0
0.005643065423960296,1.0,1.0
0.005820471438657569,1.0,1.0
0.008545144227352796,1.0,1.0
0.0096381912157449,1.0,1.0
0.009269841389236172,1.0,1.0
0.004969877537250663,1.0,1.0
0.003932897179644452,1.0,1.0
0.0088532811894644,1.0,1.0
0.013244311547404379,1.0,1.0
0.005479839402391757,1.0,1.0
0.01176108084262078,1.0,1.0
0.005509895492597174,1.0,1.0
0.006257703268152054,1.0,1.0
0.005128954932517825,1.0,1.0
0.008871253407579013,1.0,1.0
0.009472693574461562,1.0,1.0
0.006419582990566292,1.0,1.0
0.007413879148290793,1.0,1.0
0.012219138205894084,1.0,1.0
0.007682439566531148,1.0,1.0
0.005558276648311609,1.0,1.0
0.0102650309171728,1.0,1.0
0.005628323052469258,1.0,1.0
0.006230292916722508,1.0,1.0
0.006469337499584078,1.0,1.0
0.007105085795171097,1.0,1.0
0.010024132620584438,1.0,1.0
0.006687020629547567,1.0,1.0
0.004642283712632914,1.0,1.0
0.00575239228699812,1.0,1.0
0.005972180107026907,1.0,1.0
0.008943571129360842,1.0,1.0
0.005506247638431303,1.0,1.0
0.0055128111772412575,1.0,1.0
0.003943181777294001,1.0,1.0
0.005297661503740631,1.0,1.0
0.004504877271839798,1.0,1.0
0.005787751125016965,1.0,1.0
0.005709276916038347,1.0,1.0
0.0047876235945921355,1.0,1.0
0.004249725352257055,1.0,1.0
0.005315875796959941,1.0,1.0
0.0040947875649861186,1.0,1.0
0.007457852682180352,1.0,1.0
0.008072090979430234,1.0,1.0
0.005935020142226604,1.0,1.0
0.005094512857886756,1.0,1.0
0.0037107892831249037,1.0,1.0
0.005835750355971512,1.0,1.0
0.00536877520798132,1.0,1.0
0.004813391601480845,1.0,1.0
0.0058686438021350075,1.0,1.0
0.0046824367835418225,1.0,1.0
0.004780515595518961,1.0,1.0
0.004174414850100266,1.0,1.0
0.0041735893739977,1.0,1.0
0.005510328094226117,1.0,1.0
0.004287590841191644,1.0,1.0
0.00782551461756487,1.0,1.0
0.0074483221968601795,1.0,1.0
0.004020712760542406,1.0,1.0
0.0051344282353068815,1.0,1.0
0.005494670725514163,1.0,1.0
0.007467345706073183,1.0,1.0
0.004726047211275348,1.0,1.0
0.0041633646881857524,1.0,1.0
0.004180717963241389,1.0,1.0
0.00492948194440273,1.0,1.0
0.004035072436522296,1.0,1.0
0.0038601325459329816,1.0,1.0
0.005004188890108329,1.0,1.0
0.004369458623073193,1.0,1.0
0.004541475827196824,1.0,1.0
0.004759398322161271,1.0,1.0
0.0043177575051068446,1.0,1.0
0.004424249173873279,1.0,1.0
0.005011642577769576,1.0,1.0
0.005943208589569827,1.0,1.0
0.005644932278051909,1.0,1.0
0.004054407955288926,1.0,1.0
0.005305346645221771,1.0,1.0
0.004817622192589449,1.0,1.0
0.0040604723039275445,1.0,1.0
0.0044852312196774595,1.0,1.0
0.0041384595289589545,1.0,1.0
0.006830629123887704,1.0,1.0
0.004590755397512839,1.0,1.0
0.005159302759431493,1.0,1.0
0.0053816843706020615,1.0,1.0
0.004532012490276018,1.0,1.0
0.0051276042473505775,1.0,1.0
0.0038165298891363387,1.0,1.0
0.003515771123062373,1.0,1.0
0.004946510316424004,1.0,1.0
0.004640495838456601,1.0,1.0
0.004794847675341286,1.0,1.0
0.0039737158181000175,1.0,1.0
0.004889542140601606,1.0,1.0
0.004136703841933249,1.0,1.0
0.004772979328773878,0.9873417721518988,1.0
0.0038038524326391,1.0,1.0
0.006474187000847307,0.9873417721518988,1.0
0.004213869732088784,1.0,1.0
0.006136817441486325,1.0,1.0
0.003760099468587944,1.0,1.0
0.0038731381289750875,1.0,1.0
0.0035188646522315604,1.0,1.0
0.006464452686105989,0.9873417721518988,1.0
0.0035563927623408344,1.0,1.0
0.004291165937522004,0.9873417721518988,1.0
0.003337996958860052,1.0,1.0
0.0033781828861517214,1.0,1.0
0.003983994259451191,1.0,1.0
0.0036375231073780133,1.0,1.0
0.004592097442687016,1.0,1.0
0.004728570367099394,0.9873417721518988,1.0
0.00425902474665981,1.0,1.0
0.004399645320497828,1.0,1.0
0.0034310455462347226,1.0,1.0
0.003959792770213524,1.0,1.0
0.004226671117414113,1.0,1.0
0.004131142924986125,1.0,1.0
0.0036548672312630274,1.0,1.0
0.0034947613763743513,1.0,1.0
0.0038879072218951406,1.0,1.0
0.00407720827542293,1.0,1.0
0.00362585029002696,1.0,1.0
0.004109525791337803,1.0,1.0
0.004260900968380608,0.9873417721518988,1.0
0.00468829257992291,1.0,1.0
0.004624620518974764,1.0,1.0
0.0035220343094759317,1.0,1.0
0.0051837646425816515,0.9873417721518988,1.0
0.004858729617127535,1.0,1.0
0.003528708062090949,1.0,1.0
0.0033921244154850438,1.0,1.0
0.0037205165455414216,1.0,1.0
0.004235277588139769,0.9873417721518988,1.0
0.004133450660017055,0.9873417721518988,1.0
0.003662560034817172,1.0,1.0
0.0030582566288744513,1.0,1.0
0.0032816711611055537,1.0,1.0
0.003148607731069696,1.0,1.0
0.0034822136236786713,1.0,1.0
0.0037232990892458167,1.0,1.0
0.00367777911023161,0.9873417721518988,1.0
0.007416039869402377,0.9873417721518988,1.0
0.0036377739277573895,0.9873417721518988,1.0
0.003319271180915627,0.9873417721518988,1.0
0.004679062408255195,1.0,1.0
0.004025839276791936,0.9873417721518988,1.0
0.004575138470883941,0.9873417721518988,1.0
0.003594372873728746,0.9873417721518988,1.0
0.0037995287528039164,0.9873417721518988,1.0
0.0033805332032669404,0.9873417721518988,1.0
0.003511669602901692,1.0,1.0
0.0031500462030882,1.0,1.0
0.004192363943785164,0.9873417721518988,1.0
0.005204363522691703,0.9873417721518988,1.0
0.0037166025023581376,1.0,1.0
0.0035986467609053063,1.0,1.0
0.0035450313094711233,1.0,1.0
0.004450768917145375,0.9873417721518988,1.0
0.004692700285014752,0.9873417721518988,1.0
0.0032573693898765685,0.9873417721518988,1.0
0.0035587704763145626,0.9746835443037974,1.0
0.0033220639986072877,1.0,1.0
0.0037316346913055494,1.0,1.0
0.0032873869680432894,0.9873417721518988,1.0
0.003267144951629853,1.0,1.0
0.003105145909856109,1.0,1.0
0.002928467477907717,1.0,1.0
0.00358186044898864,1.0,1.0
