mse,coverage_80,coverage_95
0.117654426116238,1.0,1.0
0.018156971523232143,1.0,1.0
0.003639030012215388,1.0,1.0
0.0024486567353147306,0.9866666666666667,0.9933333333333333
0.0033026679323395827,0.86,0.9666666666666667
0.0019858074339818062,0.8866666666666667,1.0
0.0020584044442747743,0.8133333333333334,0.9266666666666666
0.0021025132852963125,0.78,0.92
0.0018769788840095462,0.7933333333333333,0.9333333333333333
0.0017875336357168455,0.7866666666666666,0.9
0.0018091390221561165,0.7266666666666667,0.8866666666666667
0.001844133478002149,0.7466666666666667,0.8466666666666667
0.0017563524659738768,0.7266666666666667,0.8866666666666667
0.0018600153198825293,0.72,0.8466666666666667
0.0017535891372984461,0.6866666666666666,0.9
0.0017294962243621407,0.72,0.9
0.0017347320904727182,0.7133333333333334,0.8866666666666667
0.0017321164524190214,0.72,0.8866666666666667
0.001764175837759651,0.7266666666666667,0.9133333333333333
0.0017561763679284452,0.7133333333333334,0.8933333333333333
0.0017918342937980017,0.7333333333333333,0.8933333333333333
0.0022949085656653514,0.6733333333333333,0.9
0.0018670725430610915,0.7466666666666667,0.94
0.0018028782176139986,0.8266666666666667,0.9666666666666667
0.0017599713320056902,0.8133333333333334,0.9733333333333334
0.0017398639164177083,0.8133333333333334,0.9266666666666666
0.001809521937901761,0.8133333333333334,0.9466666666666667
0.001971846266408193,0.78,0.9133333333333333
0.0025818712084450007,0.7133333333333334,0.88
0.0018867199552608886,0.8,0.94
0.002107042158228349,0.8,0.9066666666666666
0.0019407582163411667,0.8066666666666666,0.9266666666666666
0.0017806019326892556,0.82,0.96
0.00179272582553397,0.7933333333333333,0.94
0.0017554639893120531,0.78,0.96
0.0018101820034124615,0.7933333333333333,0.94
0.001865835840894194,0.78,0.9466666666666667
0.0018137314293526633,0.8133333333333334,0.9533333333333334
0.0017814049672966706,0.78,0.96
0.001799706529665707,0.82,0.9333333333333333
0.0018241394626268956,0.8,0.9466666666666667
0.0017820131787225598,0.8133333333333334,0.9466666666666667
0.0017618634012870526,0.7933333333333333,0.9533333333333334
0.0018078911820852334,0.8133333333333334,0.94
0.0018049320462233517,0.7933333333333333,0.9533333333333334
0.001798865260673846,0.8066666666666666,0.96
0.0018047883967146443,0.8133333333333334,0.9466666666666667
0.0018189512661346008,0.8,0.9266666666666666
0.0017533022435275792,0.82,0.9533333333333334
0.001785136997400929,0.7933333333333333,0.96
0.0017764104079070083,0.8466666666666667,0.96
0.0018250051273884845,0.8333333333333334,0.9733333333333334
0.0018097829241166493,0.7866666666666666,0.9333333333333333
0.0017719792525319625,0.8066666666666666,0.9333333333333333
0.0017794196987240961,0.8066666666666666,0.9533333333333334
0.0017780326021673261,0.8066666666666666,0.9466666666666667
0.0018367361265484495,0.8,0.94
0.001815267668262112,0.7866666666666666,0.9333333333333333
0.0017423911636167163,0.8133333333333334,0.96
0.0017898814851772386,0.82,0.9533333333333334
