forecast,pred_int_80_low,pred_int_80_high,pred_int_95_low,pred_int_95_high
1.8526092334032058,1.7668491502702237,1.937456843674183,1.7225541312247514,1.9920310457497836
1.9162110910305383,1.7526017674803733,2.067298003017903,1.6501747294068336,2.127013900399208
2.217890026786327,2.0680909321308136,2.367379331707954,1.987294770896435,2.4669282658994196
1.7457649073520303,1.3243815981149674,2.1110318056344983,1.0646268746703864,2.239981056317687
2.107362064147294,1.7656002139747144,2.39697770023346,1.5260963088721038,2.5357463416308166
2.2436043555140492,1.9617685186862945,2.4775809435844427,1.7722652635201812,2.601584920346737
2.0514451392400264,1.877576304256916,2.247440667033196,1.7996934692040087,2.356547592431307
1.8615224644578994,1.707923427641392,2.0176197273135186,1.5849688805118205,2.078768793344498
2.2601655185681584,2.105803195893764,2.440270377099514,2.0365175660699606,2.5474595015943047
2.036701914794445,1.9127409592270852,2.166955911874771,1.8558429668992757,2.237456363916397
2.09548607647717,1.9725884125232696,2.2097844142317773,1.901465874940157,2.2846915106475354
2.637264470613003,2.4335853809714316,2.8580628870725633,2.3345589669793845,2.978772276997566
2.3144824417495724,2.1622000044584273,2.470292263746262,2.097674551591277,2.5573279976546766
