forecast,pred_int_80_low,pred_int_80_high,pred_int_95_low,pred_int_95_high
1.801222060164511,1.7256210721433165,1.8747997174263,1.6814320889338852,1.9203441487252713
1.8186474219992756,1.72634299620986,1.904799794495106,1.672052934013307,1.9578367550596594
1.8985899699839952,1.8118114821314812,1.987201235294342,1.7634792071729901,2.0367673538923263
1.8995765683461725,1.73429411944747,2.051995012998581,1.602229547701776,2.1215260343700644
1.9790560142481328,1.8677731299102307,2.0976241310238843,1.7889993479698898,2.1653612413853405
1.9722426113009455,1.8760353100001814,2.0804620547294617,1.8248517425209285,2.1447258208245037
2.109474777676761,1.979197024434805,2.2383849044442177,1.9298527599945665,2.312883037477732
2.1240224730601907,1.986428730130196,2.2656200993061066,1.9229026425927878,2.3494090984612703
2.045363282934427,1.906381405711174,2.1826263076663017,1.8277486171722415,2.2660981892496346
2.1569063526645302,2.0073585236668587,2.3134669900536537,1.942814936518669,2.4151759596019984
2.1458853589165208,1.9915774465203284,2.3126026165485385,1.9268116067051888,2.4370826780349018
2.178127070875466,2.0251017981767654,2.3466000986099242,1.9709786085411907,2.463089205652475
2.131386215923131,1.9786330001354218,2.292857231795788,1.9131518827676772,2.379792152732611
