mse,coverage_80,coverage_95
1.2998854503307518,0.3634020618556701,0.8054123711340206
0.8935933238633668,0.5257731958762887,0.9381443298969072
0.5555916693810591,0.7538659793814433,0.9948453608247423
0.28301243629478046,0.9652061855670103,0.9987113402061856
0.11136889557681157,1.0,1.0
0.10387501584214236,1.0,1.0
0.24625152657754215,0.9729381443298969,1.0
0.45882477491826723,0.8015463917525774,0.9987113402061856
0.6310018097972798,0.6430412371134021,0.9845360824742269
0.7082492069139654,0.5618556701030928,0.9523195876288659
