forecast,pred_int_80_low,pred_int_80_high,pred_int_95_low,pred_int_95_high
2.363310600552261,2.1859052132368086,2.5330773072242736,2.1043567145019773,2.6326512249857186
2.304901415077448,2.114766729652882,2.508128276586533,2.0384421712011096,2.632403118506074
2.306609457351864,2.110495882570744,2.521384996473789,2.026853036314249,2.673572898820043
2.200523771893084,2.0180251308679584,2.4008993349671366,1.935433401219547,2.5728006709218025
2.1442662775838373,1.9737973345518114,2.3227507843971256,1.9097562111839652,2.5049476211369037
2.24161164056927,2.04766852670908,2.462162946343422,1.9816015585660938,2.5975006431639196
2.142272038052678,1.9725668226182462,2.3452098506689074,1.9153173831924797,2.4844516534507277
2.1408555191457275,1.9775668373405935,2.329906747996807,1.9060169429928062,2.4845161640644076
2.101218103322387,1.9427529211640358,2.294165355861187,1.8873008652701972,2.4214586022496225
2.136305868715644,1.9789873663485051,2.3265182650685308,1.9131074102669956,2.4605792116224765
2.17509579588294,2.004117717266083,2.376608534514904,1.9341414456441999,2.521628199741244
2.093609815553725,1.936351455181837,2.278143348217011,1.8636017186194658,2.4409684244096277
2.085133045495153,1.9268966708183288,2.269446159422398,1.8712508296146988,2.4068813242465255
