forecast,pred_int_80_low,pred_int_80_high,pred_int_95_low,pred_int_95_high
2.499347367175818,2.2974196693301203,2.6968328221440316,2.1958219894617796,2.7943788462579247
2.47090879866004,2.279175315260887,2.65976007694006,2.191046446666122,2.7537287275791167
2.551038476203084,2.3344133773446085,2.7447594485282902,2.2396843655109406,2.8730102829635142
2.6085335091066364,2.3871329626441002,2.8437016404867173,2.280233502238989,2.9746513651311397
2.564236780780554,2.3529671210050584,2.7793070929646495,2.2207296004891397,2.902245115339756
2.5590516085994244,2.350662335276604,2.776594864666462,2.2626503974497316,2.883714113458991
2.626750567407608,2.4050614045262337,2.8599566816687587,2.2694518737345932,2.9735725795924663
2.6857121243220567,2.44373949688673,2.9302589662075045,2.343874140754342,3.0720355635285377
2.672590540004373,2.43326589769125,2.9138206276893617,2.3148102139085536,3.068233802616596
2.675627157611251,2.4462074939608573,2.908558075666428,2.3113844034820796,3.024152483075857
2.0635897343930605,1.9405390856564046,2.191449295818806,1.887074771143496,2.2676859851032494
1.8675690315765143,1.791220362275839,1.9490247181653975,1.7611390315741302,1.9904428612440825
1.9199078487944603,1.8378585281372073,2.001232364177704,1.7981137181669475,2.0484406291395425
