forecast,pred_int_80_low,pred_int_80_high,pred_int_95_low,pred_int_95_high
2.2496917489290236,2.102052320241928,2.394829862356186,2.0336415321826937,2.461471714526415
2.2964707103171946,2.152645021080971,2.4502703952789306,2.0685146445780993,2.523116768211126
2.446227286096513,2.2576014857888222,2.6399254035949706,2.155695171102882,2.7326170589476826
2.4552718874424695,2.2734107599258424,2.6378658404350284,2.1890425565093756,2.728693190872669
2.5187019811815023,2.3139364029169083,2.7256397147774702,2.2118589742928747,2.8584660629183056
2.3562605469554665,2.181293816804886,2.522016956031323,2.1061774453222752,2.610760796144605
2.3652113438534736,2.210165721356869,2.537053375780583,2.1131702651679514,2.64018455567956
2.271458155904114,2.127406585454941,2.417896453797817,2.0585762643665073,2.49040342643857
2.170761362784803,2.057281357288361,2.2894547010660173,1.9917089714556935,2.3488638167679308
2.21967852376014,2.0823471637964253,2.3579457542300224,2.025244875654578,2.4320976320505143
2.255138807671964,2.1164030337929725,2.396764741420746,2.032559358611703,2.4846301405131817
2.313411558352709,2.166090344250202,2.461296060681343,2.0861026666611435,2.5540269867926835
2.321733011828661,2.171182925760746,2.4770334510803225,2.0930026465356346,2.564985947668552
