forecast,pred_int_80_low,pred_int_80_high,pred_int_95_low,pred_int_95_high
2.3808515293240546,2.2492071301937107,2.5189034585356715,2.1793452278971674,2.5942459861040112
2.3461657027363776,2.225484403908253,2.4684215742349624,2.1582465256005525,2.535369706779719
2.515434794316292,2.36535825073719,2.6720798636674883,2.279969559594989,2.7634201644510035
2.5466941478538514,2.3832818936109543,2.709077548325062,2.311560139000416,2.8198950949013235
2.460690425825119,2.31578642064333,2.6181345710754393,2.2346676331162456,2.6958220929652454
2.280256018713117,2.171028422474861,2.3910681607723236,2.1233531554192306,2.443606710240245
2.1389724000337718,2.0584412077665326,2.22029389333725,2.018023948013783,2.276452849641442
2.0530398458346726,1.9182140142321586,2.1701310980319977,1.861564577586949,2.2270257502049207
2.097175127915144,2.0262568158507346,2.1696277654170992,1.9918377054184677,2.2121710253059867
2.0645079964250326,1.9981322498321534,2.128112321317196,1.964279436469078,2.1633953518271447
2.0330813881519436,1.9724026030302049,2.097075376808643,1.9387768723219636,2.1360862680077557
2.1420523481237885,2.0659765070676803,2.2184986811876297,2.0234706704318524,2.2683718659132723
2.1579009241116047,2.083140689969063,2.235683873832226,2.0440461343675853,2.276017322733998
