forecast,pred_int_80_low,pred_int_80_high,pred_int_95_low,pred_int_95_high
2.2005541553050283,2.0973238099813463,2.3076772117614746,2.05139276561141,2.3649426154941318
1.9408946076869962,1.8651880415380002,2.0197945342659946,1.8299498257115485,2.071725029096007
2.784098714578748,2.5453036935329436,3.043079687595368,2.425036305233836,3.1644961314201354
2.0108322169879083,1.9211620360612869,2.107876344978809,1.8780340378433467,2.157435284778476
2.5253157991158965,2.3525602867603306,2.6981320691704753,2.265556774362922,2.799484233573079
2.38890884245038,2.2635694695115087,2.5126365506649018,2.2142251445204018,2.583724661558867
2.537710690774918,2.3788983261585237,2.7054751715660093,2.3160902733504773,2.788120491549373
2.5304018811243774,2.371109107494354,2.705757648408413,2.287784989744425,2.789839333564043
2.383918584021926,2.260812461733818,2.5031795977354054,2.204413183256984,2.5786495524942876
2.3465745079541205,2.230756272315979,2.470446000993252,2.175202937349677,2.5379307381510734
2.3317112520855665,2.227346475481987,2.4466767153143882,2.170927046239376,2.507399832740426
2.3645022979146244,2.245235094606876,2.4877261261343957,2.1862556337863213,2.5580344657599925
1.950344180676639,1.86795865213871,2.0365358749628064,1.8156854943111538,2.090027472570539
