mse,coverage_80,coverage_95
0.22873541546304446,0.9823008849557522,1.0
0.012347039375002119,0.9380530973451328,1.0
0.006321864651707168,0.9469026548672567,0.9911504424778761
0.0037303107139437077,0.9203539823008849,0.9823008849557522
0.0035686424186011528,0.911504424778761,0.9557522123893806
0.0028124794935486673,0.8584070796460177,0.9734513274336283
0.002575067382441264,0.7964601769911505,0.9380530973451328
0.003553184943376295,0.7345132743362832,0.8761061946902655
0.0025316819491860106,0.7522123893805309,0.8584070796460177
0.0021546941655797196,0.7433628318584071,0.8584070796460177
0.0026298765322759236,0.6194690265486725,0.8230088495575221
