forecast,pred_int_80_low,pred_int_80_high,pred_int_95_low,pred_int_95_high
2.3479024109248914,2.0520812811666307,2.643723540683152,1.8954830344593387,2.8003217873904434
2.3447603093776124,1.9796156425183238,2.7099049762369014,1.7863197320084487,2.903200886746776
2.342409855137714,1.9398060452354708,2.745013665039957,1.7266804622188419,2.958139248056586
2.3404899820242755,1.9124361408560364,2.768543823192515,1.6858381250954806,2.9951418389530713
2.3388043042459765,1.8907890257396462,2.7868195827523063,1.6536240633534147,3.0239845451385383
2.337246006539934,1.872096640683292,2.802395372396575,1.6258614403455622,3.048630572734305
2.3357569915239087,1.85507866808984,2.8164353149579773,1.6006229341756066,3.0708910488722103
2.334305659726704,1.8390978826990985,2.829513436754309,1.5769507206565836,3.091660598796824
2.3328748240300436,1.8238198634867397,2.841929784573348,1.5543424452783974,3.11140720278169
2.33145513627007,1.8090607881843583,2.8538494843557816,1.5325219247608042,3.130388347779336
2.3300415119313844,1.7947145422091078,2.8653684816536606,1.511329562433859,3.1487534614289094
2.328631185519369,1.7807162541624688,2.8765461168762685,1.4906676100194596,3.1665947610192777
2.3272226528669826,1.7670235310592692,2.8874217746746957,1.4704720292996052,3.1839732764343593
