forecast,pred_int_80_low,pred_int_80_high,pred_int_95_low,pred_int_95_high
1.7209552554185785,1.4612901338500237,1.9806203769871331,1.3238317217281426,2.1180787891090143
1.907361113467445,1.6466537584611372,2.168068468473753,1.5086436212845067,2.3060786056503835
2.1855893995208686,1.920728286927451,2.4504505121142865,1.78051928330771,2.590659515734028
2.2774518421568883,2.0126418651154636,2.5422618191983135,1.8724599310218004,2.682443753291976
2.4058351543184995,2.140221518081304,2.671448790555694,1.9996141525077786,2.81205615612922
2.407187383758911,2.1429125865978493,2.671462180919973,2.0030139596195586,2.8113608078982635
2.2850791428117825,2.021113944405476,2.5490443412180888,1.8813792091080033,2.688779076515562
2.1700176510938585,1.9073701760190267,2.4326651261686907,1.7683330013167777,2.5717023008709394
2.1374630296669688,1.8758384409546978,2.39908761837924,1.7373427495842475,2.5375833097496905
2.1337943197504403,1.8725939458620813,2.3949946936387994,1.7343228202544152,2.5332658192464654
1.9737026014108587,1.705979787657942,2.2414254151637754,1.5642558909521527,2.383149311869565
1.8336403734943076,1.5726687157227566,2.094612031265859,1.4345186651137394,2.232762081874876
1.8675766258177715,1.6077292764336426,2.1274239752019004,1.4701743987332427,2.2649788529023005
1.8111480019489312,1.55215502778135,2.0701409761165124,1.4150524290004813,2.207243574897381
1.7735114344722234,1.5153554313173203,2.0316674376271266,1.378695898226983,2.1683269707174637
1.8678834807627407,1.6101360540337075,2.1256309074917734,1.4736928082382956,2.2620741532871853
1.8881328453841617,1.631185947661983,2.1450797431063404,1.4951664763245154,2.2810992144438083
1.6431837500420843,1.3845470203434078,1.9018204797407607,1.2476330059928507,2.0387344940913175
1.6673350955732194,1.4096645460656148,1.925005645080824,1.2732619966129464,2.0614081945334926
1.838870303606783,1.5807799123439739,2.0969606948695922,1.4441551120912586,2.2335854951223078
1.843636521042707,1.586418301394666,2.1008547406907483,1.4502552009056295,2.2370178411797847
1.6272504049700691,1.3689551257600134,1.885545684180125,1.2322218643796685,2.02227894556047
1.695963492892338,1.4384321366640271,1.9534948491206487,1.302103271682474,2.089823714102202
1.8706871663252536,1.6126472037561617,2.1287271288943455,1.4760490988413568,2.2653252338091505
1.8633346264789676,1.6061324871499272,2.1205367658080077,1.469977899067574,2.2566913538903615
1.7787269386481457,1.5221623515079246,2.035291525788367,1.3863452631675104,2.171108614128781
1.7670314268433132,1.5112181953382362,2.02284465834839,1.375798850645185,2.1582640030414413
1.7070110424354534,1.4518820144430382,1.9621400704278686,1.3168248652110126,2.097197219659894
1.6557699184749706,1.4013084013736192,1.9102314355763221,1.2666046110625198,2.0449352258874214
1.6575450433084353,1.4038259217268034,1.911264164890067,1.2695151318644768,2.045574954752394
1.657885672736982,1.4049273387126004,1.910844006761364,1.2710192854555984,2.0447520600183657
1.6323423304199018,1.3801103799010228,1.8845742809387809,1.2465868508444786,2.018097809995325
1.6523846319630888,1.4008908671013913,1.903878396824786,1.2677581099270099,2.0370111539991678
