forecast,pred_int_80_low,pred_int_80_high,pred_int_95_low,pred_int_95_high
1.9183482195714117,1.845847987115383,1.9918611850738528,1.7976939556077125,2.0243515363037585
1.9371106666421891,1.8620636730492115,2.0114739887714386,1.8182943214401603,2.057936058625579
1.9043996729478243,1.8425029768943786,1.9726838463246823,1.8090066462084653,2.0171644411087035
1.909898862834275,1.8382717610597612,1.9794006443321706,1.7946081185936926,2.0215998795330528
1.9689366650643945,1.8887677100598812,2.049736313521862,1.85065031029284,2.1129256143122914
1.9015991459935906,1.8141708424985408,1.9868847485780718,1.7652578382417559,2.0375552868545053
1.9926390018728375,1.8901905033886435,2.0963494760990145,1.844437791183591,2.160004683434963
2.088005003492236,1.970792417436838,2.2044073281288146,1.9283105758428571,2.277488390594721
2.2083338331237434,2.0862494335174557,2.3397191317081454,2.032370118841529,2.4380786215364934
2.1984526473474504,2.065756023049355,2.34209532803297,2.0114215010255574,2.4514266633987427
2.174814850949347,2.054567912340164,2.2991573271751404,2.005040805399418,2.391655774563551
2.161033286497891,2.0408244310617447,2.300390615999699,1.9867504298537968,2.3752321822941305
2.1487674961060286,2.029434829592705,2.2776269028186795,1.9723952299058438,2.358396846935153
