forecast,pred_int_80_low,pred_int_80_high,pred_int_95_low,pred_int_95_high
2.269412889677286,2.155761064529419,2.3882357657551765,2.0899734414815905,2.463289795190096
2.524945627886951,2.306259893357754,2.7466108293533327,2.1570592441707848,2.8456859544068576
2.690605589680672,2.465394808113575,2.9295136666893957,2.323752501353621,3.0714845449924466
2.4069216799077395,2.1904255298972126,2.6094305780529976,2.0723164702653882,2.7142995115518573
2.724741439883113,2.4611168864369395,2.9828216712474824,2.309022761896253,3.1256189647018906
2.679649525333047,2.4641600097417835,2.9022258066535,2.3714017174541953,3.0006459656357767
2.209158157833815,2.0947748042941097,2.330905043125153,2.04267864510417,2.4099184769541027
2.4366853326463698,2.2853011818528177,2.5872881562113763,2.215580388426781,2.677680407822132
2.3375948463726046,2.1982423710227015,2.484416387498379,2.137340360984206,2.562581162884831
2.1128671337765454,1.9842646984159948,2.2393425093889237,1.8999351870045067,2.2968017463088035
2.250829410640001,2.1321822296380994,2.3778353570699693,2.085872339606285,2.4444715991318224
2.436545601631999,2.2879037877321244,2.5974035533666613,2.205987125635147,2.685865927696228
2.4812097564584015,2.333841653227806,2.637148174643517,2.2451648612320425,2.7206871972829103
